CustomerID,VehicleID,VehicleModel,VehicleYOM,VehicleMake
Cust15022,Vehicle23054,Forrestor,2009,Volkswagen
Cust15024,Vehicle4920,Silverado,2002,Nissan
Cust15025,Vehicle4166,Maxima,2001,Chevrolet
Cust15026,Vehicle19574,Grand Cherokee,2001,Jeep
Cust15027,Vehicle35336,Grand Cherokee,1995,Ford
Cust15029,Vehicle34406,M5,2003,BMW
Cust1503,Vehicle26722,Ultima,2005,Nissan
Cust15032,Vehicle34271,Tahoe,2014,Audi
Cust15034,Vehicle4835,Grand Cherokee,1996,Jeep
Cust15035,Vehicle2320,Grand Cherokee,1998,Jeep
Cust15037,Vehicle20842,E400,1999,Dodge
Cust15039,Vehicle33471,Maxima,2000,Suburu
Cust1504,Vehicle18835,TL,1999,Accura
Cust15041,Vehicle30469,Grand Cherokee,2005,Mercedes
Cust15042,Vehicle15852,CRV,2006,Honda
Cust15043,Vehicle13560,Grand Cherokee,2006,Honda
Cust15044,Vehicle3624,Wrangler,2014,Toyota
Cust15045,Vehicle34548,Camry,2008,Toyota
Cust15046,Vehicle18166,X5,2007,Nissan
Cust15047,Vehicle37748,Pathfinder,2005,Nissan
Cust15049,Vehicle6976,Jetta,1997,Volkswagen
Cust15050,Vehicle8106,Camry,1996,Toyota
Cust15051,Vehicle35936,Ultima,1997,Nissan
Cust15052,Vehicle38116,3 Series,2011,Toyota
Cust15053,Vehicle4413,Corolla,2012,Toyota
Cust15054,Vehicle16500,Fusion,2000,Ford
Cust15055,Vehicle8537,MDX,1998,Accura
Cust15056,Vehicle23312,Forrestor,2012,BMW
Cust15058,Vehicle26234,Escape,2006,Nissan
Cust15059,Vehicle24231,Escape,2008,Ford
Cust1506,Vehicle37436,Grand Cherokee,1998,Jeep
Cust15060,Vehicle31974,Maxima,2014,Nissan
Cust15061,Vehicle8674,Forrestor,2008,Nissan
Cust15062,Vehicle17716,Neon,2002,Dodge
Cust15064,Vehicle10306,TL,2004,Saab
Cust15065,Vehicle32773,TL,2005,Saab
Cust15066,Vehicle17724,Highlander,1999,Dodge
Cust15068,Vehicle9911,Neon,2001,Honda
Cust15069,Vehicle17352,CRV,2005,Dodge
Cust15070,Vehicle18777,92x,1997,Dodge
Cust15071,Vehicle25555,Neon,1999,Saab
Cust15072,Vehicle39071,F150,1997,Ford
Cust15073,Vehicle25277,Legacy,1996,Ford
Cust15074,Vehicle24400,Corolla,2004,Audi
Cust15075,Vehicle11114,A5,2004,Audi
Cust15076,Vehicle21891,MDX,2012,Nissan
Cust15077,Vehicle30981,Pathfinder,2010,Nissan
Cust15079,Vehicle26264,CRV,2005,Honda
Cust15080,Vehicle25398,95,2008,Dodge
Cust15081,Vehicle25885,95,2007,Saab
Cust15082,Vehicle12502,Grand Cherokee,2002,Jeep
Cust15083,Vehicle3464,Wrangler,2001,Jeep
Cust15084,Vehicle3498,Neon,2009,Jeep
Cust15085,Vehicle30780,Neon,2013,Jeep
Cust15086,Vehicle28621,Wrangler,2005,Jeep
Cust15087,Vehicle37770,Wrangler,2005,Volkswagen
Cust15088,Vehicle32833,Civic,2013,Honda
Cust15089,Vehicle38683,Civic,2012,Chevrolet
Cust1509,Vehicle12144,CRV,2003,Honda
Cust15090,Vehicle10559,TL,2014,Dodge
Cust15091,Vehicle13287,Neon,2014,Dodge
Cust15092,Vehicle9764,C300,2008,Mercedes
Cust15093,Vehicle17358,X6,2011,BMW
Cust15095,Vehicle35390,Camry,2011,Volkswagen
Cust15096,Vehicle24013,95,2003,Saab
Cust15097,Vehicle28253,Malibu,2003,Saab
Cust15098,Vehicle4935,A3,2001,Nissan
Cust15099,Vehicle4299,Ultima,2002,Audi
Cust1510,Vehicle38355,E400,2002,Mercedes
Cust15100,Vehicle13726,93,2003,Saab
Cust15101,Vehicle1975,Forrestor,2005,Saab
Cust15103,Vehicle34984,93,2011,Saab
Cust15104,Vehicle2414,TL,2011,Accura
Cust15105,Vehicle12587,Escape,2010,Accura
Cust15106,Vehicle37151,92x,2004,Dodge
Cust15108,Vehicle37790,Escape,2000,Jeep
Cust15109,Vehicle18128,Wrangler,1998,Ford
Cust1511,Vehicle31381,A3,2015,Audi
Cust15111,Vehicle26699,MDX,2006,Chevrolet
Cust15112,Vehicle11336,Accord,2006,Honda
Cust15113,Vehicle2453,RAM,2004,Dodge
Cust15114,Vehicle39889,93,2013,Saab
Cust15116,Vehicle34131,Corolla,2001,Toyota
Cust15117,Vehicle35031,Ultima,2003,Toyota
Cust15119,Vehicle11798,M5,1998,BMW
Cust1512,Vehicle1643,Jetta,2003,Volkswagen
Cust15120,Vehicle18473,Tahoe,2006,Accura
Cust15121,Vehicle8831,Tahoe,2007,Chevrolet
Cust15122,Vehicle32987,Passat,2014,Chevrolet
Cust15123,Vehicle2315,Passat,2013,Chevrolet
Cust15124,Vehicle16872,Passat,2009,Volkswagen
Cust15125,Vehicle32590,Passat,2013,Volkswagen
Cust15126,Vehicle2816,RAM,1998,Dodge
Cust15127,Vehicle11520,RAM,2003,Volkswagen
Cust15129,Vehicle27959,Neon,2003,Saab
Cust1513,Vehicle14759,Pathfinder,1997,Nissan
Cust15130,Vehicle28585,X6,2000,Nissan
Cust15131,Vehicle11355,Pathfinder,2006,Nissan
Cust15132,Vehicle15486,3 Series,2001,BMW
Cust15133,Vehicle30514,3 Series,2001,Nissan
Cust15134,Vehicle16972,Ultima,2015,Saab
Cust15135,Vehicle29486,Ultima,2013,Nissan
Cust15137,Vehicle5278,Fusion,2000,BMW
Cust15139,Vehicle26811,MDX,2006,Accura
Cust1514,Vehicle38492,RAM,2013,Dodge
Cust15140,Vehicle11069,93,2013,Saab
Cust15141,Vehicle31621,93,2013,BMW
Cust15143,Vehicle35852,Legacy,2009,Suburu
Cust15144,Vehicle25666,Maxima,1998,Nissan
Cust15145,Vehicle9482,Camry,1999,Nissan
Cust15146,Vehicle10677,Neon,2011,Dodge
Cust15147,Vehicle7329,Malibu,2006,Dodge
Cust15148,Vehicle10900,A5,2009,Audi
Cust15149,Vehicle13573,RAM,2010,Audi
Cust1515,Vehicle22318,Civic,2001,Honda
Cust15150,Vehicle30204,ML350,2005,Mercedes
Cust15151,Vehicle3089,ML350,2012,Mercedes
Cust15152,Vehicle36235,Corolla,2008,Toyota
Cust15153,Vehicle10044,Highlander,2006,Toyota
Cust15154,Vehicle17254,92x,2007,Saab
Cust15155,Vehicle26693,Grand Cherokee,2007,Saab
Cust15156,Vehicle23142,Escape,2008,Ford
Cust15157,Vehicle8265,Escape,2010,Saab
Cust15158,Vehicle23797,93,2013,Chevrolet
Cust1516,Vehicle7675,E400,2001,Mercedes
Cust15161,Vehicle11393,Tahoe,2011,Volkswagen
Cust15162,Vehicle30440,93,1999,Saab
Cust15163,Vehicle36329,MDX,2001,Saab
Cust15164,Vehicle36602,MDX,2002,Accura
Cust15165,Vehicle30187,MDX,2002,Saab
Cust15166,Vehicle8681,95,2011,Saab
Cust15168,Vehicle36889,CRV,2004,Audi
Cust15169,Vehicle15840,CRV,2003,Audi
Cust15170,Vehicle34777,Legacy,2011,Mercedes
Cust15171,Vehicle35965,ML350,2011,Suburu
Cust15172,Vehicle1435,Ultima,2008,Chevrolet
Cust15173,Vehicle31066,Ultima,2005,Chevrolet
Cust15174,Vehicle27373,TL,2000,Mercedes
Cust15176,Vehicle17013,Grand Cherokee,1998,Jeep
Cust15177,Vehicle1548,Grand Cherokee,2003,Accura
Cust15178,Vehicle16108,Ultima,2008,Nissan
Cust1518,Vehicle34007,Wrangler,1999,Jeep
Cust15180,Vehicle6457,MDX,2006,Saab
Cust15181,Vehicle15027,MDX,2007,Accura
Cust15182,Vehicle12430,CRV,2003,Suburu
Cust15183,Vehicle7203,CRV,2000,Suburu
Cust15185,Vehicle32972,Pathfinder,2000,Nissan
Cust15186,Vehicle30755,Corolla,2013,Audi
Cust15188,Vehicle29376,Jetta,2002,Volkswagen
Cust1519,Vehicle12235,Grand Cherokee,2009,Jeep
Cust15190,Vehicle39238,Tahoe,1995,Chevrolet
Cust15191,Vehicle24549,Pathfinder,1997,Chevrolet
Cust15193,Vehicle2138,Civic,2002,Honda
Cust15194,Vehicle7788,Camry,2001,Toyota
Cust15195,Vehicle17622,E400,2001,Toyota
Cust15196,Vehicle29644,Silverado,2007,Chevrolet
Cust15197,Vehicle18039,Silverado,2006,Saab
Cust15198,Vehicle18820,Grand Cherokee,2013,Jeep
Cust15199,Vehicle20092,Grand Cherokee,2009,Jeep
Cust15200,Vehicle23733,MDX,2013,Chevrolet
Cust15202,Vehicle17665,RSX,2004,Accura
Cust15203,Vehicle21330,Neon,2004,Accura
Cust15204,Vehicle29132,Fusion,2004,Ford
Cust15205,Vehicle36135,Fusion,2007,Audi
Cust15206,Vehicle34502,Civic,2005,Honda
Cust15207,Vehicle27280,Civic,2005,Audi
Cust15208,Vehicle26098,Tahoe,2005,Ford
Cust1521,Vehicle15316,RSX,2004,Accura
Cust15211,Vehicle25933,E400,2003,Mercedes
Cust15212,Vehicle38327,Grand Cherokee,1997,Jeep
Cust15213,Vehicle4964,Civic,1996,Honda
Cust15214,Vehicle22207,Fusion,2010,Suburu
Cust15215,Vehicle39018,Legacy,2012,Ford
Cust15216,Vehicle24649,F150,2011,Ford
Cust15217,Vehicle7456,F150,2009,Ford
Cust15218,Vehicle2669,Escape,2008,Ford
Cust1522,Vehicle20085,A5,2003,Audi
Cust15220,Vehicle7479,Malibu,1995,Chevrolet
Cust15221,Vehicle16077,Silverado,1995,Chevrolet
Cust15224,Vehicle8958,C300,2007,Nissan
Cust15225,Vehicle33844,Pathfinder,2012,Nissan
Cust15226,Vehicle18461,M5,2009,Mercedes
Cust15227,Vehicle6194,ML350,2008,Mercedes
Cust15228,Vehicle13629,Fusion,2004,Nissan
Cust15229,Vehicle3332,Pathfinder,2001,Ford
Cust15230,Vehicle4903,Maxima,2004,Nissan
Cust15231,Vehicle9513,Maxima,2003,Volkswagen
Cust15233,Vehicle20630,Ultima,1995,Saab
Cust15234,Vehicle39299,X5,2015,Chevrolet
Cust15235,Vehicle20449,X5,2015,Chevrolet
Cust15236,Vehicle4662,Jetta,2010,Dodge
Cust15237,Vehicle25510,Jetta,2010,Volkswagen
Cust15238,Vehicle19311,E400,2011,Accura
Cust15239,Vehicle20840,E400,2010,Accura
Cust1524,Vehicle14030,F150,2004,Ford
Cust15241,Vehicle2754,92x,2014,Jeep
Cust15242,Vehicle34430,CRV,1997,Honda
Cust15243,Vehicle11753,CRV,1998,Honda
Cust15244,Vehicle4061,Forrestor,2007,Suburu
Cust15246,Vehicle39382,Jetta,2002,Audi
Cust15247,Vehicle7823,Jetta,2003,Audi
Cust15248,Vehicle11892,TL,2004,Jeep
Cust15249,Vehicle32815,Grand Cherokee,2007,Jeep
Cust1525,Vehicle10060,Corolla,2004,Toyota
Cust15251,Vehicle29902,X6,1995,Jeep
Cust15252,Vehicle18126,Jetta,1999,Volkswagen
Cust15253,Vehicle20008,Jetta,1997,Volkswagen
Cust15254,Vehicle27468,RSX,2001,Accura
Cust15255,Vehicle37681,Grand Cherokee,2003,Accura
Cust15256,Vehicle7347,Jetta,2008,Volkswagen
Cust15257,Vehicle25140,Jetta,2003,Volkswagen
Cust15258,Vehicle29489,95,2011,Saab
Cust15259,Vehicle25787,95,2009,Saab
Cust1526,Vehicle25066,Grand Cherokee,1997,Jeep
Cust15260,Vehicle31403,F150,2011,Jeep
Cust15261,Vehicle38490,F150,2010,Ford
Cust15262,Vehicle6868,Wrangler,2006,Jeep
Cust15264,Vehicle13326,Pathfinder,2010,Nissan
Cust15266,Vehicle22706,Wrangler,2011,Chevrolet
Cust15267,Vehicle18770,Malibu,2010,Chevrolet
Cust15268,Vehicle29472,Camry,2002,Ford
Cust15269,Vehicle7071,Fusion,2007,Toyota
Cust1527,Vehicle27043,Legacy,2013,Suburu
Cust15270,Vehicle35033,RAM,1997,Dodge
Cust15272,Vehicle37580,Legacy,2004,Suburu
Cust15273,Vehicle20402,Legacy,2005,Suburu
Cust15274,Vehicle15313,Neon,2002,Saab
Cust15275,Vehicle5993,92x,2001,Dodge
Cust15276,Vehicle19948,Highlander,2011,Suburu
Cust15277,Vehicle38688,Highlander,2012,Toyota
Cust15278,Vehicle2742,Ultima,2009,Chevrolet
Cust15279,Vehicle21821,Ultima,2008,Chevrolet
Cust15280,Vehicle31677,Malibu,2009,BMW
Cust15281,Vehicle16804,Malibu,2009,BMW
Cust15282,Vehicle2758,Jetta,2007,Volkswagen
Cust15284,Vehicle12688,Wrangler,2010,Jeep
Cust15285,Vehicle21106,RAM,2008,Dodge
Cust15286,Vehicle25679,RAM,2014,Ford
Cust15287,Vehicle33338,Fusion,2014,Dodge
Cust15288,Vehicle11369,Forrestor,2000,Suburu
Cust1529,Vehicle22236,Grand Cherokee,2010,Jeep
Cust15290,Vehicle15614,Neon,2008,Dodge
Cust15291,Vehicle25465,M5,2010,BMW
Cust15292,Vehicle8429,Camry,2010,Toyota
Cust15293,Vehicle11021,Camry,2009,Toyota
Cust15295,Vehicle4574,Escape,2008,Ford
Cust15296,Vehicle32708,A5,2002,Suburu
Cust15297,Vehicle13431,A5,2002,Audi
Cust15298,Vehicle6140,RSX,2006,Ford
Cust1530,Vehicle15144,X5,2010,BMW
Cust15300,Vehicle17064,Corolla,2002,Toyota
Cust15301,Vehicle29366,Ultima,2003,Toyota
Cust15303,Vehicle25445,Pathfinder,2005,Audi
Cust15304,Vehicle39318,A5,2003,Chevrolet
Cust15305,Vehicle29817,A5,2005,Chevrolet
Cust15306,Vehicle19270,MDX,2011,Volkswagen
Cust15307,Vehicle4888,Jetta,2007,Accura
Cust15308,Vehicle27927,Civic,2003,Honda
Cust15309,Vehicle32761,ML350,2006,Mercedes
Cust1531,Vehicle8913,Malibu,1995,Chevrolet
Cust15310,Vehicle10828,93,2011,Saab
Cust15311,Vehicle17464,Malibu,2011,Saab
Cust15314,Vehicle14623,92x,1996,Chevrolet
Cust15315,Vehicle6175,Tahoe,1996,Saab
Cust15317,Vehicle5863,RAM,1996,Mercedes
Cust15318,Vehicle3163,Escape,2000,Ford
Cust15319,Vehicle14860,Escape,2001,Toyota
Cust1532,Vehicle21999,MDX,2000,Accura
Cust15320,Vehicle22702,Pathfinder,2009,Dodge
Cust15321,Vehicle14238,Pathfinder,2003,Dodge
Cust15322,Vehicle2537,92x,2007,Saab
Cust15323,Vehicle5688,92x,2007,Jeep
Cust15324,Vehicle7160,Neon,2003,Saab
Cust15325,Vehicle8473,Neon,2003,Saab
Cust15326,Vehicle5764,Escape,2006,Ford
Cust15329,Vehicle29905,Malibu,2000,Chevrolet
Cust1533,Vehicle27559,C300,2012,Mercedes
Cust15330,Vehicle28198,Highlander,2012,Toyota
Cust15331,Vehicle30635,Passat,2011,Volkswagen
Cust15332,Vehicle35678,Fusion,2004,Accura
Cust15333,Vehicle25939,MDX,2003,Accura
Cust15334,Vehicle4345,RAM,2009,Audi
Cust15335,Vehicle15780,A3,2010,Dodge
Cust15336,Vehicle2591,RSX,2005,Accura
Cust15337,Vehicle8583,TL,2003,Accura
Cust15338,Vehicle36028,Jetta,2002,Volkswagen
Cust15339,Vehicle18591,Jetta,1998,Volkswagen
Cust15342,Vehicle5693,Corolla,2009,Jeep
Cust15343,Vehicle37204,Wrangler,2010,Toyota
Cust15345,Vehicle37829,Tahoe,2004,Chevrolet
Cust15346,Vehicle30843,X5,2003,BMW
Cust15347,Vehicle5967,X5,1999,BMW
Cust15349,Vehicle27622,Passat,1996,Volkswagen
Cust1535,Vehicle32647,Pathfinder,2006,Nissan
Cust15350,Vehicle29984,Camry,2009,Toyota
Cust15351,Vehicle20674,Camry,2010,BMW
Cust15355,Vehicle4654,Pathfinder,2009,Nissan
Cust15357,Vehicle19334,Wrangler,2004,Jeep
Cust15359,Vehicle9186,93,2006,Jeep
Cust1536,Vehicle31997,MDX,2005,Accura
Cust15361,Vehicle34096,F150,1997,Suburu
Cust15362,Vehicle4326,3 Series,2008,BMW
Cust15364,Vehicle3381,Wrangler,2000,Nissan
Cust15365,Vehicle11733,Wrangler,1999,Nissan
Cust15366,Vehicle15196,E400,1998,Mercedes
Cust15367,Vehicle27558,E400,1998,Mercedes
Cust15368,Vehicle35088,F150,2009,Ford
Cust1537,Vehicle33576,Jetta,2004,Volkswagen
Cust15370,Vehicle35814,92x,2009,Toyota
Cust15373,Vehicle12711,E400,2009,Chevrolet
Cust15374,Vehicle19998,Maxima,2005,Accura
Cust15375,Vehicle31300,Maxima,2007,Nissan
Cust15376,Vehicle29806,Jetta,2005,Volkswagen
Cust15377,Vehicle21535,Jetta,2005,Accura
Cust15378,Vehicle29994,Legacy,2002,Toyota
Cust15379,Vehicle21215,Legacy,2001,Toyota
Cust1538,Vehicle38405,Ultima,1995,Nissan
Cust15381,Vehicle31622,95,1999,Audi
Cust15382,Vehicle28558,Impreza,2000,Toyota
Cust15383,Vehicle10131,Impreza,1999,Suburu
Cust15384,Vehicle32686,Escape,2013,Ford
Cust15386,Vehicle26113,Pathfinder,2002,Nissan
Cust15387,Vehicle4248,RAM,1996,Nissan
Cust1539,Vehicle38291,Neon,2007,Dodge
Cust15390,Vehicle31211,92x,1996,Accura
Cust15391,Vehicle36031,92x,1995,Saab
Cust15392,Vehicle26489,Jetta,2006,Toyota
Cust15395,Vehicle38488,CRV,2014,Nissan
Cust15396,Vehicle20305,Neon,2002,Dodge
Cust15397,Vehicle33605,Civic,2000,Honda
Cust15398,Vehicle23773,F150,2002,Suburu
Cust1540,Vehicle7960,X5,2015,BMW
Cust15400,Vehicle36226,CRV,2012,Chevrolet
Cust15401,Vehicle17871,CRV,2013,Honda
Cust15402,Vehicle34792,Wrangler,2005,Jeep
Cust15403,Vehicle3746,Tahoe,2005,Jeep
Cust15405,Vehicle5687,93,1995,Jeep
Cust15406,Vehicle15580,3 Series,2000,Audi
Cust15407,Vehicle30188,3 Series,2002,Audi
Cust15408,Vehicle12481,F150,1996,Ford
Cust15409,Vehicle7037,F150,1997,Jeep
Cust1541,Vehicle29169,Jetta,2011,Volkswagen
Cust15410,Vehicle20465,F150,2011,Ford
Cust15411,Vehicle37961,Malibu,2010,Ford
Cust15412,Vehicle34696,Maxima,2008,Nissan
Cust15414,Vehicle19556,Legacy,2011,Suburu
Cust15415,Vehicle20110,RAM,2014,Dodge
Cust15416,Vehicle9251,Legacy,2010,Suburu
Cust15417,Vehicle6224,Legacy,2011,Suburu
Cust15418,Vehicle39505,Neon,2005,BMW
Cust15419,Vehicle28075,3 Series,2002,Dodge
Cust1542,Vehicle23186,E400,2013,Mercedes
Cust15420,Vehicle19173,CRV,2010,Toyota
Cust15421,Vehicle8171,Highlander,2011,Honda
Cust15422,Vehicle9328,95,1998,Jeep
Cust15423,Vehicle6446,Grand Cherokee,1998,Saab
Cust15424,Vehicle13039,Fusion,2000,Ford
Cust15427,Vehicle19608,A5,2000,Toyota
Cust15429,Vehicle28251,M5,2011,Toyota
Cust1543,Vehicle5922,92x,2014,Saab
Cust15430,Vehicle21624,MDX,2003,Accura
Cust15431,Vehicle36836,Maxima,2003,Accura
Cust15433,Vehicle35035,Wrangler,2014,Jeep
Cust15434,Vehicle23399,Camry,2002,Ford
Cust15436,Vehicle24118,RAM,1997,Dodge
Cust15437,Vehicle4461,Passat,1996,Volkswagen
Cust15439,Vehicle22190,Neon,2003,Dodge
Cust1544,Vehicle27281,Impreza,1996,Suburu
Cust15440,Vehicle28890,TL,2001,Accura
Cust15441,Vehicle12969,TL,1999,Accura
Cust15442,Vehicle16202,Wrangler,2007,Accura
Cust15445,Vehicle37243,Forrestor,2006,Saab
Cust15447,Vehicle23114,93,2004,Nissan
Cust15448,Vehicle4168,Escape,2008,Ford
Cust15449,Vehicle26561,95,2009,Saab
Cust15450,Vehicle32005,Neon,1997,Dodge
Cust15452,Vehicle1951,TL,2000,Accura
Cust15453,Vehicle7480,TL,2000,Accura
Cust15455,Vehicle5160,Corolla,2015,Toyota
Cust15456,Vehicle38100,Passat,2010,Volkswagen
Cust15457,Vehicle27514,3 Series,2012,Volkswagen
Cust15458,Vehicle15335,Civic,2011,Chevrolet
Cust15459,Vehicle7529,Civic,2008,Honda
Cust15460,Vehicle16715,TL,1999,Saab
Cust15461,Vehicle39332,92x,2002,Saab
Cust15462,Vehicle12373,X5,1996,BMW
Cust15464,Vehicle2905,A5,2002,Audi
Cust15466,Vehicle37847,92x,1998,Toyota
Cust15467,Vehicle9071,Highlander,1999,Toyota
Cust15469,Vehicle13961,X6,1999,Honda
Cust15470,Vehicle31761,Grand Cherokee,2005,Toyota
Cust15471,Vehicle20537,Highlander,2008,Jeep
Cust15474,Vehicle6728,A3,2013,Audi
Cust15475,Vehicle10751,Pathfinder,2013,Audi
Cust15477,Vehicle23168,Accord,2005,Honda
Cust15478,Vehicle22648,Jetta,2007,Volkswagen
Cust1548,Vehicle24315,F150,1995,Ford
Cust15480,Vehicle4386,Maxima,2002,Chevrolet
Cust15481,Vehicle27108,Maxima,2001,Chevrolet
Cust15482,Vehicle5206,E400,1998,Mercedes
Cust15484,Vehicle21776,Passat,2004,Jeep
Cust15486,Vehicle29680,Ultima,1997,Volkswagen
Cust15487,Vehicle10538,Ultima,1997,Nissan
Cust15489,Vehicle33610,Wrangler,2015,Jeep
Cust1549,Vehicle6198,TL,2008,Accura
Cust15490,Vehicle37009,ML350,2001,Mercedes
Cust15491,Vehicle4895,E400,1998,Mercedes
Cust15492,Vehicle19074,Neon,1997,Dodge
Cust15493,Vehicle34783,Neon,1997,Nissan
Cust15494,Vehicle24422,A3,2001,Accura
Cust15495,Vehicle9679,A3,2000,Audi
Cust15496,Vehicle10144,Fusion,2004,Audi
Cust15497,Vehicle21053,A3,2004,Audi
Cust15498,Vehicle19831,Malibu,2001,Chevrolet
Cust15499,Vehicle26485,Malibu,1999,Chevrolet
Cust1550,Vehicle32818,X6,1996,BMW
Cust15500,Vehicle12194,RAM,2001,Dodge
Cust15501,Vehicle3224,RAM,2004,Honda
Cust15502,Vehicle30867,Highlander,2013,Dodge
Cust15504,Vehicle5012,MDX,2000,Accura
Cust15505,Vehicle12530,MDX,2003,Accura
Cust15506,Vehicle15732,Wrangler,2008,Chevrolet
Cust15508,Vehicle12827,Neon,1997,Dodge
Cust15509,Vehicle28336,F150,2003,Dodge
Cust1551,Vehicle14667,Jetta,1999,Volkswagen
Cust15511,Vehicle3657,Fusion,2011,Chevrolet
Cust15512,Vehicle14147,Forrestor,2000,Toyota
Cust15513,Vehicle29981,Forrestor,2001,Suburu
Cust15514,Vehicle6626,RAM,2005,Dodge
Cust15516,Vehicle6434,92x,2005,Accura
Cust15517,Vehicle29866,92x,2006,Saab
Cust15519,Vehicle10371,RAM,1999,Chevrolet
Cust1552,Vehicle15270,RSX,2001,Accura
Cust15520,Vehicle4083,X5,2005,Accura
Cust15521,Vehicle5796,X5,2005,Accura
Cust15522,Vehicle9772,Wrangler,2013,Suburu
Cust15523,Vehicle14418,Legacy,2008,Jeep
Cust15524,Vehicle4494,95,2006,Saab
Cust15526,Vehicle19488,Pathfinder,2006,Volkswagen
Cust15527,Vehicle15352,Passat,2007,Nissan
Cust15528,Vehicle15718,Jetta,2001,Honda
Cust15529,Vehicle24415,Civic,2000,Volkswagen
Cust1553,Vehicle2734,RAM,2009,Dodge
Cust15531,Vehicle24983,Malibu,2003,Accura
Cust15533,Vehicle18492,Wrangler,2008,Jeep
Cust15535,Vehicle14143,Maxima,2006,BMW
Cust15536,Vehicle16018,A3,2009,Audi
Cust15537,Vehicle12813,92x,2010,Audi
Cust15538,Vehicle26810,ML350,1996,Dodge
Cust15539,Vehicle10933,ML350,1996,Mercedes
Cust1554,Vehicle5204,CRV,2013,Honda
Cust15540,Vehicle8046,Wrangler,2010,Jeep
Cust15541,Vehicle8649,Wrangler,2010,Jeep
Cust15542,Vehicle12701,F150,2005,Ford
Cust15543,Vehicle33947,F150,2005,Ford
Cust15544,Vehicle5696,E400,2001,Nissan
Cust15545,Vehicle18572,Maxima,1996,Mercedes
Cust15546,Vehicle25246,TL,1995,Accura
Cust15547,Vehicle16786,ML350,1998,Accura
Cust15548,Vehicle31173,Tahoe,1997,Chevrolet
Cust15549,Vehicle37086,Legacy,1998,Suburu
Cust15550,Vehicle28507,Jetta,2007,Mercedes
Cust15551,Vehicle27064,E400,2004,Volkswagen
Cust15552,Vehicle37980,Maxima,2012,Suburu
Cust15553,Vehicle16820,Maxima,2012,Nissan
Cust15554,Vehicle16050,Forrestor,1995,Suburu
Cust15555,Vehicle23132,Forrestor,1996,Dodge
Cust15557,Vehicle20390,Camry,1999,Toyota
Cust1556,Vehicle27924,Jetta,2014,Volkswagen
Cust15561,Vehicle26117,93,2008,Accura
Cust15562,Vehicle26103,A5,1997,Audi
Cust15563,Vehicle17913,Maxima,1997,Nissan
Cust15564,Vehicle25126,Maxima,1997,Honda
Cust15565,Vehicle29208,Maxima,1997,Honda
Cust15566,Vehicle22109,TL,2011,Accura
Cust15567,Vehicle9514,C300,2012,Accura
Cust15568,Vehicle30797,Forrestor,2002,Suburu
Cust15569,Vehicle11221,Forrestor,2003,Ford
Cust1557,Vehicle39500,F150,2011,Ford
Cust15572,Vehicle11832,Wrangler,2004,Jeep
Cust15574,Vehicle38346,Forrestor,2007,Suburu
Cust15575,Vehicle3910,Forrestor,2007,Suburu
Cust15576,Vehicle29302,A5,2000,Audi
Cust15578,Vehicle22682,Fusion,2010,Ford
Cust15579,Vehicle12809,Fusion,2009,Volkswagen
Cust1558,Vehicle8354,TL,2004,Accura
Cust15581,Vehicle39121,Silverado,1995,Chevrolet
Cust15584,Vehicle37926,Ultima,1995,Saab
Cust15585,Vehicle6185,Ultima,1997,Saab
Cust15586,Vehicle7651,Camry,2006,Toyota
Cust15587,Vehicle27045,Camry,2006,Toyota
Cust15589,Vehicle3594,A3,2002,Audi
Cust1559,Vehicle27232,95,2006,Saab
Cust15591,Vehicle5274,Camry,2000,Toyota
Cust15592,Vehicle1732,Neon,2003,Saab
Cust15593,Vehicle38681,Neon,2005,Dodge
Cust15596,Vehicle25508,Wrangler,2005,Nissan
Cust15597,Vehicle13934,Wrangler,2005,Jeep
Cust15598,Vehicle23143,TL,2011,Accura
Cust15599,Vehicle35662,TL,2010,Accura
Cust1560,Vehicle6532,Camry,2011,Toyota
Cust15600,Vehicle34762,RAM,2010,Dodge
Cust15601,Vehicle15591,Impreza,2010,Suburu
Cust15603,Vehicle11485,Jetta,2012,Chevrolet
Cust15604,Vehicle37526,Ultima,1998,Nissan
Cust15605,Vehicle23767,A3,2002,Nissan
Cust15606,Vehicle19447,Camry,2012,Toyota
Cust15607,Vehicle20304,RAM,2012,Toyota
Cust15608,Vehicle28276,Legacy,2006,Dodge
Cust15609,Vehicle25854,Neon,2005,Suburu
Cust15610,Vehicle15398,Passat,2012,Volkswagen
Cust15612,Vehicle38867,Silverado,2012,Chevrolet
Cust15614,Vehicle34748,Ultima,2014,Suburu
Cust15615,Vehicle1432,Legacy,2014,Nissan
Cust15621,Vehicle7010,Jetta,1998,Volkswagen
Cust15622,Vehicle34205,Wrangler,2008,Toyota
Cust15623,Vehicle17466,Corolla,2015,Jeep
Cust15625,Vehicle23779,Maxima,1999,Toyota
Cust15627,Vehicle16295,A3,1999,Chevrolet
Cust15629,Vehicle7659,Legacy,2001,Suburu
Cust1563,Vehicle5469,Fusion,2008,Ford
Cust15631,Vehicle29890,Tahoe,2002,Saab
Cust15633,Vehicle18049,Highlander,2007,Toyota
Cust15634,Vehicle32977,Camry,1997,Toyota
Cust15636,Vehicle15778,Silverado,2013,Chevrolet
Cust15638,Vehicle13250,Legacy,2012,Nissan
Cust15639,Vehicle17988,Pathfinder,2007,Nissan
Cust1564,Vehicle11883,RAM,1997,Dodge
